4268aa5c-5640-4866-aae6-d3c4812a485d,['Motorcycle', 'Motorcycle']
426cae8a-b438-4100-8cfd-8b23470391d0,['Van', 'SUV']
43626a89-4eb8-4a3b-a7d5-c400960adc88,['Car', 'Motorcycle']
4363c01c-ec1a-436f-8d20-f492bc43d971,['', 'Car']
443525c1-14e3-4800-b8d8-6c2ed0493315,['Truck (Unknown)', 'Motorcycle']
472b010c-5c5d-4741-9acd-eaf8c7e51227,['Car', 'Motorcycle']
49021490-deae-4c48-b7af-68555e558224,['Truck (Rigid)', 'Motorcycle']
490d19c6-147b-4f35-a3d1-099c3bf345de,['Motorcycle', 'Motorcycle']
4951276e-a5dd-4cc1-96a0-d190fb8d1c2b,['SUV', 'Truck (Articulated)']
49c365a0-e341-4633-ae80-ae1081774dca,['Motorcycle', 'Tricycle']
4b49b7cd-2d58-4298-9868-fb9d23abfbb8,['Motorcycle', 'Tricycle']
4bff0668-6103-4608-8f3a-fd5bbbfad193,['Motorcycle', 'Motorcycle']
4c010a7e-fa49-4ad7-8848-7832ae758ac2,['Motorcycle', 'Truck (Rigid)']
504bb9f8-1417-4e4e-bfac-7987c8dd6bb0,['Motorcycle', 'Truck (Pick-Up)']
528a7561-467a-496e-9e73-e4db95601967,['Motorcycle', 'Motorcycle']
5396e64b-7550-4cd1-b997-3d7a67f0703d,['Motorcycle', 'Motorcycle']
570150cd-f17e-4749-9ca5-6a6979f5bd04,['Motorcycle', 'Truck (Rigid)']
57b35982-2948-46c1-b45b-04610f8bbfc2,['Motorcycle', 'Truck (Articulated)']
5ae81c72-6155-4ae3-bf86-d19a02bb923e,['Motorcycle', 'Truck (Rigid)']
5b489389-4624-45d7-b251-ea6469f6a032,['Motorcycle', 'Truck (Articulated)']
5cf0e46e-3ac3-42c7-a48c-75e8dbb3be1d,['', 'Truck (Unknown)']
5d12147c-bed2-4ade-ad45-ef947433abd0,['Truck (Rigid)', 'Motorcycle']
5d917923-69fc-453c-a020-ef1228a8e7db,['Motorcycle', '']
5da17032-60a9-4fb1-8f93-4baf8ca18cd5,['Motorcycle', 'Motorcycle']
5df2b198-8409-4d97-8a39-aa4b4e5ed94b,['Motorcycle', 'Truck (Articulated)']
5e2dbe68-9691-4d51-b27a-44261a93af09,['Motorcycle', 'Truck (Articulated)']
5e50d7e8-e969-4827-b34a-65d9a647b32a,['SUV', 'Motorcycle']
5e904198-a09c-4ea0-a53a-41895d911e1e,['Motorcycle', 'Motorcycle']
5ee6d0c9-749c-40aa-b552-a36ada782fd2,['Bus', 'Motorcycle']
5f0565cd-27a9-4b9d-ac5d-9f8af5ed2e7e,['Motorcycle', 'Car']
5f5f400d-9362-432b-b658-e5c64d0a3edf,['Car', 'Motorcycle']
603b0afe-0e08-4d6b-bfaa-ee30c57cb7e2,['Motorcycle', 'Motorcycle']
605026a4-5979-4ca6-8e10-297e17e14918,['SUV', 'Truck (Rigid)']
6146a92c-f544-4096-a5eb-2e5989f46ccd,['SUV', 'Motorcycle']
617dc8f1-ccdc-469c-b290-aac0fbbe8a41,['Car', 'Car']
61abe3c8-ba13-454a-896b-4331a493ea40,['Motorcycle', 'Motorcycle']
623dfee5-1606-4a05-850d-9b1a76f17f5e,['Motorcycle', 'Motorcycle']
6265c95a-2688-4d6d-a296-b8b9cd851c37,['Motorcycle', 'Truck (Unknown)']
62fe22d3-947f-4a69-b97a-22b35b793dd9,['Tricycle', 'Motorcycle']
675724ca-8d5f-466a-bcec-f25d164cff3b,['Motorcycle', 'Motorcycle']
67e74828-a079-4917-b81b-d56579a5ff4a,['Jeepney', 'Motorcycle']
683ce575-1f28-4725-a351-673566f30c63,['Motorcycle', 'Motorcycle']
6a578225-a467-40be-ac7d-0863233273b5,['Motorcycle', 'Van']
6ac4a410-9dc7-48f5-abb8-ef66323387e7,['Truck (Rigid)', 'Motorcycle']
6b8c57b8-7529-4b02-8438-22a70aaad713,['Motorcycle', '']
6c374e9d-de36-4432-9e38-497adabd2abc,['Motorcycle', 'Car']
6c4fee63-7867-4d4c-a815-40752739974a,['Car', 'Van']
6d1040a5-60e1-4a75-94ae-2ee9d658a048,['Motorcycle', 'Motorcycle']
6d901002-89a6-426b-9cc0-95c0cc3982ea,['Motorcycle', 'Motorcycle']
